"prm.global.creditcard.verisign.transactioncode.insufficientuserpermission","Insufficient user permissions","en",1
"prm.global.creditcard.verisign.transactioncode.invalidabanumber","Invalid ABA number","en",1
"prm.global.creditcard.verisign.transactioncode.invalidaccountnumber","Invalid account number. Check credit card number and re-submit.","en",1
"prm.global.creditcard.verisign.transactioncode.invalidamountformat","Invalid amount format","en",1
"prm.global.creditcard.verisign.transactioncode.invalidexpirationdate","Invalid expiration date. Check and re-submit.","en",1
"prm.global.creditcard.verisign.transactioncode.invalidhostmapping","Invalid Host Mapping. Transaction type not mapped to this host.","en",1
"prm.global.creditcard.verisign.transactioncode.invalidkeywordsfound","Invalid keywords found in string fields","en",1
"prm.global.creditcard.verisign.transactioncode.invalidmerchantinformation","Invalid merchant information. Processor does not recognize your merchant account information. Contact your bank account acquirer to resolve this problem.","en",1
"prm.global.creditcard.verisign.transactioncode.invalidnamebracketclause","Parameter list format error: invalid [ ] name length clause","en",1
"prm.global.creditcard.verisign.transactioncode.invalidnamelengthclause","Parameter list format error: invalid [ ] name length clause","en",1
"prm.global.creditcard.verisign.transactioncode.invalidtendertype","Invalid tender type. Your merchant bank account does not support the following credit card type that was submitted.","en",1
"prm.global.creditcard.verisign.transactioncode.invalidtimeoutvalue","Invalid timeout value","en",1
"prm.global.creditcard.verisign.transactioncode.invalidtransactiontype","Invalid transaction type","en",1
"prm.global.creditcard.verisign.transactioncode.invalidtransactiontype2","Invalid transaction type. Transaction type is not appropriate for this transaction. For example, you cannot credit an authorization-only transaction.","en",1
"prm.global.creditcard.verisign.transactioncode.invalidvendoraccount","Invalid vendor account","en",1
"prm.global.creditcard.verisign.transactioncode.invalidxmldocument","Invalid XML document. This could be caused by an unrecognized XML tag or a bad XML format that cannot be parsed by the system.","en",1
"prm.global.creditcard.verisign.transactioncode.nolocalcertfound","The certificate chain did not validate, no local certificate found","en",1
"prm.global.creditcard.verisign.transactioncode.notatransactionserver","Not a transaction server","en",1
"prm.global.creditcard.verisign.transactioncode.oltptransactionfailed","OLTP Transaction failed","en",1
"prm.global.creditcard.verisign.transactioncode.originaltransactionidnotfound","Original transaction ID not found. The transaction ID you entered for this transaction is not valid. See RESPMSG.","en",1
"prm.global.creditcard.verisign.transactioncode.outofmemory","Out of memory","en",1
"prm.global.creditcard.verisign.transactioncode.parameternameformat","Parameter list format error: name","en",1
"prm.global.creditcard.verisign.transactioncode.processornotavailable","Processor not available","en",1
"prm.global.creditcard.verisign.transactioncode.proxyauthenticationfailed","Proxy authorization failed","en",1
"prm.global.creditcard.verisign.transactioncode.proxyreadfailed","Proxy read failed","en",1
"prm.global.creditcard.verisign.transactioncode.proxywritefailed","Proxy write failed","en",1
"prm.global.creditcard.verisign.transactioncode.referral","Referral. Transaction was declined but could be approved with a verbal authorization from the bank that issued the card. Submit a manual Voice Authorization transaction and enter the verbal auth code.","en",1
"prm.global.creditcard.verisign.transactioncode.salewillexceedcap","Merchant sale total will exceed the cap with current transaction","en",1
"prm.global.creditcard.verisign.transactioncode.selectfailure","Select failure","en",1
"prm.global.creditcard.verisign.transactioncode.sslfailedtoconnect","SSL failed to connect to host","en",1
"prm.global.creditcard.verisign.transactioncode.sslreadfailed","SSL Read Failed","en",1
"prm.global.creditcard.verisign.transactioncode.sslwritefailed","SSL write failed","en",1
"prm.global.creditcard.verisign.transactioncode.systembusy","System busy, try again later","en",1
"prm.global.creditcard.verisign.transactioncode.timeouttoosmall","Time-out value too small","en",1
"prm.global.creditcard.verisign.transactioncode.timeoutwaitingforhost","Time-out waiting for host response","en",1
"prm.global.creditcard.verisign.transactioncode.timeoutwaitingforprocessor","Timeout waiting for processor response. Try your transaction again.","en",1
"prm.global.creditcard.verisign.transactioncode.timeoutwaitingforresponse","Timeout waiting for response","en",1
"prm.global.creditcard.verisign.transactioncode.toomanyconnections","Too many connections","en",1
"prm.global.creditcard.verisign.transactioncode.toomanylineitems","Too many line items","en",1
"prm.global.creditcard.verisign.transactioncode.toomanyparameters","Too many parameters or invalid stream","en",1
"prm.global.creditcard.verisign.transactioncode.transactiontypenotsupported","Transaction type not supported by host","en",1
"prm.global.creditcard.verisign.transactioncode.userauthenticationfailed","User authentication failed","en",1
"prm.global.creditcard.verisign.transactioncode.voiderror","Void error. See RESPMSG. Make sure the transaction ID entered has not already been voided. If not, then look at the Transaction Detail screen for this transaction to see if it has settled. (The Batch field is set to a number greater than zero if the transaction has been settled). If the transaction has already settled, your only recourse is a reversal (credit a payment or submit a payment for a credit).","en",1
"prm.global.creditcard.verisign.transactioncode.vpsinternalerror","VPS Internal error -  Failed to lock terminal number","en",1
"prm.global.creditcard.verisign.transactiontype.authorization","Authorization","en",1
"prm.global.creditcard.verisign.transactiontype.credit","Credit","en",1
"prm.global.creditcard.verisign.transactiontype.delayedcapture","Delayed Capture","en",1
"prm.global.creditcard.verisign.transactiontype.inquiry","Inquiry","en",1
"prm.global.creditcard.verisign.transactiontype.sale","Sale","en",1
"prm.global.creditcard.verisign.transactiontype.void","Void","en",1
"prm.global.css.client","/styles/client.css","en",1
"prm.global.css.contract","/styles/contract.css","en",1
"prm.global.css.facility","/styles/facility.css","en",1
"prm.global.css.library","/styles/library.css","en",0
"prm.global.currency.afghani.name","Afghani","en",1
"prm.global.currency.algeriandinar.name","Algerian Dinar","en",1
"prm.global.currency.andorranpeseta.name","Andorran Peseta","en",1
"prm.global.currency.argentinepeso.name","Argentine Peso","en",1
"prm.global.currency.armeniandram.name","Armenian Dram","en",1
"prm.global.currency.arubanguilder.name","Aruban Guilder","en",1
"prm.global.currency.australiandollar.name","Australian Dollar","en",1
"prm.global.currency.azerbaijanianmanat.name","Azerbaijanian Manat","en",1
"prm.global.currency.bahamiandollar.name","Bahamian Dollar","en",1
"prm.global.currency.bahrainidinar.name","Bahraini Dinar","en",1
"prm.global.currency.baht.name","Baht","en",1
"prm.global.currency.balboa.name","Balboa","en",1
"prm.global.currency.barbadosdollar.name","Barbados Dollar","en",1
"prm.global.currency.belarussianruble.name","Belarussian Ruble","en",1
"prm.global.currency.belizedollar.name","Belize Dollar","en",1
"prm.global.currency.bermudiandollar.name","Bermudian Dollar","en",1
"prm.global.currency.bolivar.name","Bolivar","en",1
"prm.global.currency.boliviano.name","Boliviano","en",1
"prm.global.currency.brazilianreal.name","Brazilian Real","en",1
"prm.global.currency.bruneidollar.name","Brunei Dollar","en",1
"prm.global.currency.bulgarianlev.name","Bulgarian Lev","en",1
"prm.global.currency.burundifranc.name","Burundi Franc","en",1
"prm.global.currency.canadiandollar.name","Canadian Dollar","en",1
"prm.global.currency.capeverdeescudo.name","Cape Verde Escudo","en",1
"prm.global.currency.caymanislandsdollar.name","Cayman Islands Dollar","en",1
"prm.global.currency.cedi.name","Cedi","en",1
"prm.global.currency.cfafrancbceao.name","CFA Franc BCEAO","en",1
"prm.global.currency.cfafrancbeac.name","CFA Franc BEAC","en",1
"prm.global.currency.cfpfranc.name","CFP Franc","en",1
"prm.global.currency.chileanpeso.name","Chilean Peso","en",1
"prm.global.currency.colombianpeso.name","Colombian Peso","en",1
"prm.global.currency.comorofranc.name","Comoro Franc","en",1
"prm.global.currency.convertiblemarks.name","Convertible Marks","en",1
"prm.global.currency.cordobaoro.name","Cordoba Oro","en",1
"prm.global.currency.costaricancolon.name","Costa Rican Colon","en",1
"prm.global.currency.croatiankuna.name","Croatian Kuna","en",1
"prm.global.currency.cubanpeso.name","Cuban Peso","en",1
"prm.global.currency.cypruspound.name","Cyprus Pound","en",1
"prm.global.currency.czechkoruna.name","Czech Koruna","en",1
"prm.global.currency.dalasi.name","Dalasi","en",1
"prm.global.currency.danishkrone.name","Danish Krone","en",1
"prm.global.currency.denar.name","Denar","en",1
"prm.global.currency.djiboutifranc.name","Djibouti Franc","en",1
"prm.global.currency.dobra.name","Dobra","en",1
"prm.global.currency.dominicanpeso.name","Dominican Peso","en",1
"prm.global.currency.dong.name","Dong","en",1
"prm.global.currency.eastcaribbeandollar.name","East Caribbean Dollar","en",1
"prm.global.currency.egyptianpound.name","Egyptian Pound","en",1
"prm.global.currency.elsalvadorcolon.name","El Salvador Colon","en",1
"prm.global.currency.ethiopianbirr.name","Ethiopian Birr","en",1
"prm.global.currency.euro.name","euro","en",1
"prm.global.currency.falklandislandspound.name","Falkland Islands Pound","en",1
"prm.global.currency.fijidollar.name","Fiji Dollar","en",1
"prm.global.currency.forint.name","Forint","en",1
"prm.global.currency.franccongolais.name","Franc Congolais","en",1
"prm.global.currency.gibraltarpound.name","Gibraltar Pound","en",1
"prm.global.currency.gourde.name","Gourde","en",1
"prm.global.currency.guarani.name","Guarani","en",1
"prm.global.currency.guineabissaupeso.name","Guinea-Bissau Peso","en",1
"prm.global.currency.guineafranc.name","Guinea Franc","en",1
"prm.global.currency.guyanadollar.name","Guyana Dollar","en",1
"prm.global.currency.hongkongdollar.name","Hong Kong Dollar","en",1
"prm.global.currency.hryvnia.name","Hryvnia","en",1
"prm.global.currency.icelandkrona.name","Iceland Krona","en",1
"prm.global.currency.indianrupee.name","Indian Rupee","en",1
"prm.global.currency.iranianrial.name","Iranian Rial","en",1
"prm.global.currency.iraqidinar.name","Iraqi Dinar","en",1
"prm.global.currency.jamaicandollar.name","Jamaican Dollar","en",1
"prm.global.currency.jordaniandinar.name","Jordanian Dinar","en",1
"prm.global.currency.kenyanshilling.name","Kenyan Shilling","en",1
"prm.global.currency.kina.name","Kina","en",1
"prm.global.currency.kip.name","Kip","en",1
"prm.global.currency.kroon.name","Kroon","en",1
"prm.global.currency.kuwaitidinar.name","Kuwaiti Dinar","en",1
"prm.global.currency.kwanza.name","Kwanza","en",1
"prm.global.currency.kyat.name","Kyat","en",1
"prm.global.currency.lari.name","Lari","en",1
"prm.global.currency.latvianlats.name","Latvian Lats","en",1
"prm.global.currency.lebanesepound.name","Lebanese Pound","en",1
"prm.global.currency.lek.name","Lek","en",1
"prm.global.currency.lempira.name","Lempira","en",1
"prm.global.currency.leone.name","Leone","en",1
"prm.global.currency.leu.name","Leu","en",1
"prm.global.currency.lev.name","Lev","en",1
"prm.global.currency.liberiandollar.name","Liberian Dollar","en",1
"prm.global.currency.libyandinar.name","Libyan Dinar","en",1
"prm.global.currency.lilangeni.name","Lilangeni","en",1
"prm.global.currency.lithuanianlitus.name","Lithuanian Litus","en",1
"prm.global.currency.loti.name","Loti","en",1
"prm.global.currency.malagasyfranc.name","Malagasy Franc","en",1
"prm.global.currency.malawikwacha.name","Malawi Kwacha","en",1
"prm.global.currency.malaysianringgit.name","Malaysian Ringgit","en",1
"prm.global.currency.malteselira.name","Maltese Lira","en",1
"prm.global.currency.manat.name","Manat","en",1
"prm.global.currency.mauritiusrupee.name","Mauritius Rupee","en",1
"prm.global.currency.metical.name","Metical","en",1
"prm.global.currency.mexicanpeso.name","Mexican Peso","en",1
"prm.global.currency.moldovanleu.name","Moldovan Leu","en",1
"prm.global.currency.moroccandirham.name","Moroccan Dirham","en",1
"prm.global.currency.mvdol.name","Mvdol","en",1
"prm.global.currency.naira.name","Naira","en",1
"prm.global.currency.nakfa.name","Nakfa","en",1
"prm.global.currency.namibiadollar.name","Namibia Dollar","en",1
"prm.global.currency.nepaleserupee.name","Nepalese Rupee","en",1
"prm.global.currency.netherlandsantillianguilder.name","Netherlands Antillian Guilder","en",1
"prm.global.currency.newisraelisheqel.name","New Israeli Sheqel","en",1
"prm.global.currency.newtaiwandollar.name","New Taiwan Dollar","en",1
"prm.global.currency.newzealanddollar.name","New Zealand Dollar","en",1
"prm.global.currency.ngultrum.name","Ngultrum","en",1
"prm.global.currency.northkoreanwon.name","North Korean Won","en",1
"prm.global.currency.norwegiankrone.name","Norwegian Krone","en",1
"prm.global.currency.nuevosol.name","Nuevo Sol","en",1
"prm.global.currency.ouguiya.name","Ouguiya","en",1
"prm.global.currency.paanga.name","Pa'anga","en",1
"prm.global.currency.pakistanrupee.name","Pakistan Rupee","en",1
"prm.global.currency.pataca.name","Pataca","en",1
"prm.global.currency.pesouruguayo.name","Peso Uruguayo","en",1
"prm.global.currency.philippinepeso.name","Philippine Peso","en",1
"prm.global.currency.poundsterling.name","Pound Sterling","en",1
"prm.global.currency.pula.name","Pula","en",1
"prm.global.currency.qataririal.name","Qatari Rial","en",1
"prm.global.currency.quetzal.name","Quetzal","en",1
"prm.global.currency.rand.name","Rand","en",1
"prm.global.currency.rialomani.name","Rial Omani","en",1
"prm.global.currency.riel.name","Riel","en",1
"prm.global.currency.rufiyaa.name","Rufiyaa","en",1
"prm.global.currency.rupiah.name","Rupiah","en",1
"prm.global.currency.russianruble.name","Russian Ruble","en",1
"prm.global.currency.russianrublenew.name","Russian Ruble - New","en",1
"prm.global.currency.rwandafranc.name","Rwanda Franc","en",1
"prm.global.currency.sainthelenapound.name","Saint Helena Pound","en",1
"prm.global.currency.saudiriyal.name","Saudi Riyal","en",1
"prm.global.currency.sdr.name","SDR","en",1
"prm.global.currency.seychellesrupee.name","Seychelles Rupee","en",1
"prm.global.currency.singaporedollar.name","Singapore Dollar","en",1
"prm.global.currency.slovakkoruna.name","Slovak Koruna","en",1
"prm.global.currency.solomonislandsdollar.name","Solomon Islands Dollar","en",1
"prm.global.currency.som.name","Som","en",1
"prm.global.currency.somalishilling.name","Somali Shilling","en",1
"prm.global.currency.somoni.name","Somoni","en",1
"prm.global.currency.srilankarupee.name","Sri Lanka Rupee","en",1
"prm.global.currency.sudanesedinar.name","Sudanese Dinar","en",1
"prm.global.currency.surinameguilder.name","Suriname Guilder","en",1
"prm.global.currency.swedishkrona.name","Swedish Krona","en",1
"prm.global.currency.swissfranc.name","Swiss Franc","en",1
"prm.global.currency.syrianpound.name","Syrian Pound","en",1
"prm.global.currency.taka.name","Taka","en",1
"prm.global.currency.tala.name","Tala","en",1
"prm.global.currency.tanzanianshilling.name","Tanzanian Shilling","en",1
"prm.global.currency.tenge.name","Tenge","en",1
"prm.global.currency.timorescudo.name","Timor Escudo","en",1
"prm.global.currency.tolar.name","Tolar","en",1
"prm.global.currency.trinidadandtobagodollar.name","Trinidad and Tobago Dollar","en",1
"prm.global.currency.tugrik.name","Tugrik","en",1
"prm.global.currency.tunisiandinar.name","Tunisian Dinar","en",1
"prm.global.currency.turkishlira.name","Turkish Lira","en",1
"prm.global.currency.uaedirham.name","UAE Dirham","en",1
"prm.global.currency.ugandashilling.name","Uganda Shilling","en",1
"prm.global.currency.unidadesdefomento.name","Unidades de Fomento","en",1
"prm.global.currency.usdollar.name","US Dollar","en",1
"prm.global.currency.uzbekistansum.name","Uzbekistan Sum","en",1
"prm.global.currency.vatu.name","Vatu","en",1
"prm.global.currency.won.name","Won","en",1
"prm.global.currency.yemenirial.name","Yemeni Rial","en",1
"prm.global.currency.yen.name","Yen","en",1
"prm.global.currency.yuanrenminbi.name","Yuan Renminbi","en",1
"prm.global.currency.yugoslaviandinar.name","Yugoslavian Dinar","en",1
"prm.global.currency.zambiankwacha.name","Zambian Kwacha","en",1
"prm.global.currency.zimbabwedollar.name","Zimbabwe Dollar","en",1
"prm.global.currency.zloty.name","Zloty","en",1
"prm.global.datavalue.abbreviation.kilobyte.name","  KB","en",1
"prm.global.dayslabel.today","Today","en",1
"prm.global.dayslabel.yesterday","Yesterday","en",1
"prm.global.default.email.fromaddress","Project.net Notification <noreply@localhost.localdomain>","en",1
"prm.global.default.email.subject","{@prm.global.brand.name} Notification","en",1
"prm.global.detailsnotavailablehere.message","Details are not available here for selected object.","en",1
"prm.global.display.requiredfield","FIELDS IN BLACK ARE REQUIRED.","en",1
"prm.global.document.systemdocumentstoragemetric","System Total Document Storage","en",1
"prm.global.domain.directory.ldap.attribute.alias.description","Alias","en",1
"prm.global.domain.directory.ldap.attribute.cn.description","Full name","en",1
"prm.global.domain.directory.ldap.attribute.facsimiletelephonenumber.description","FAX Number","en",1
"prm.global.domain.directory.ldap.attribute.givenname.description","First Name","en",1
"prm.global.domain.directory.ldap.attribute.mail.description","Email Address","en",1
"prm.global.domain.directory.ldap.attribute.mobile.description","Mobile Number","en",1
"prm.global.domain.directory.ldap.attribute.pager.description","Pager Number","en",1
"prm.global.domain.directory.ldap.attribute.sn.description","Last Name","en",1
"prm.global.domain.directory.ldap.attribute.telephonenumber.description","Phone Number","en",1
"prm.global.domain.directory.ldap.attribute.uid.description","User ID","en",1
"prm.global.domain.directory.ldap.attribute.userpassword.description","Password","en",1
"prm.global.domainmigration.remindme.value","10","en",0
"prm.global.envelope.abort.confirmationmessage","Are you sure, abort envelope?","en",1
"prm.global.error.noiframesupport.message","Your browser does not support IFRAMEs.","en",1
"prm.global.extconfirm.title","Confirm","en",1
"prm.global.facility.objecttype.description","Facility","en",1
"prm.global.finder.domaincomparator.equals.symbol","Equal To","en",1
"prm.global.finder.domaincomparator.notequal.symbol","Not Equal To","en",1
"prm.global.finder.filter.emptyoption.label","Include Empty Values","en",1
"prm.global.finder.findersorter.ascending","Ascending","en",1
"prm.global.finder.findersorter.descending","Descending","en",1
"prm.global.finder.numbercomparator.equals.name","Equal To","en",1
"prm.global.finder.numbercomparator.equals.symbol","=","en",1
"prm.global.finder.numbercomparator.greaterthan.name","Greater Than","en",1
"prm.global.finder.numbercomparator.greaterthan.symbol",">","en",1
"prm.global.finder.numbercomparator.lessthan.name","Less Than","en",1
"prm.global.finder.numbercomparator.lessthan.symbol","<","en",1
"prm.global.finder.numbercomparator.notequal.name","Not Equal To","en",1
"prm.global.finder.numbercomparator.notequal.symbol","!=","en",1
"prm.global.finder.numberfilter.description","{0} {1} {2}","en",1
"prm.global.finder.textcomparator.contains.symbol","Contains","en",1
"prm.global.finder.textcomparator.equals.symbol","Equal To","en",1
"prm.global.finder.textcomparator.notequal.symbol","Not Equal To","en",1
"prm.global.footer.alignment","center","en",1
"prm.global.footer.poweredby","<br>Powered by Project.net","en",1
"prm.global.form.element.calculation.label","Calculated Field","en",1
"prm.global.form.element.checkbox.label","Checkbox","en",1
"prm.global.form.element.currency.label","Currency Field","en",1
"prm.global.form.element.date.label","Date","en",1
"prm.global.form.element.horizontalseparator.label","Horizontal Section Title","en",1
"prm.global.form.element.instruction.label","User Instructions","en",1
"prm.global.form.element.milestone.label","Milestone","en",1
"prm.global.form.element.number.label","Number Field","en",1
"prm.global.form.element.personselection.label","Person Selection Menu","en",1
"prm.global.form.element.selectionmenu.label","Selection Menu","en",1
"prm.global.form.element.text.label","Text Field","en",1
"prm.global.form.element.textarea.label","Text Box","en",1
"prm.global.form.elementproperty.allowmultiple.label","Allow Multiple Selection","en",1
"prm.global.form.elementproperty.column.domain.both","Both","en",1
"prm.global.form.elementproperty.column.domain.left","Left","en",1
"prm.global.form.elementproperty.column.domain.right","Right","en",1
"prm.global.form.elementproperty.column.label","Column","en",1
"prm.global.form.elementproperty.defaultcreationdate.label","Default to creation date","en",1
"prm.global.form.elementproperty.defaultpersonsubmitting.label","Default to person submitting form","en",1
"prm.global.form.elementproperty.fieldlabel.label","Field Label","en",1
"prm.global.form.elementproperty.height.label","Height","en",1
"prm.global.form.elementproperty.hiddenforeaf.label","Hide in EAF","en",1
"prm.global.form.elementproperty.instructiontext.label","Instruction Text","en",1
"prm.global.form.elementproperty.instructiontitle.label","Instruction Title","en",1
"prm.global.form.elementproperty.length.label","Length","en",1
"prm.global.form.elementproperty.maxlength.label","Max Length","en",1
"prm.global.form.elementproperty.numberofdecimaldigits.label","Number of Decimal Digits","en",1
"prm.global.form.elementproperty.required.label","Required","en",1
"prm.global.form.elementproperty.row.label","Row","en",1
"prm.global.form.elementproperty.totalnumberofdigits.label","Total Number of Digits","en",1
"prm.global.form.list.export.charset.1","ISO-8859-1","en",0
"prm.global.form.list.export.charset.1.name","US / Western European (ISO-8859-1)","en",1
"prm.global.form.list.export.charset.2","ISO-8859-2","en",0
"prm.global.form.list.export.charset.2.name","Eastern European (ISO-8859-2)","en",1
"prm.global.form.list.export.charset.3","KOI8-R","en",1
"prm.global.form.list.export.charset.3.name","Cyrillic (KOI8-R)","en",1
"prm.global.form.list.export.charset.4","Shift_JIS","en",1
"prm.global.form.list.export.charset.4.name","Japanese (Shift JIS)","en",1
"prm.global.form.list.export.charset.5","utf-8","en",0
"prm.global.form.list.export.charset.5.name","Unicode (UTF-8)","en",1
"prm.global.form.list.export.charset.instructions","This is necessary because some tools do not support the UTF-8 character set.  If you are using form export to load files into the US English or Western European version of Microsoft Excel, choose ""ISO-8859-1"" below.","en",1
"prm.global.form.list.export.charset.pagetitle","Please select the character set for your CSV file.","en",1
"prm.global.form.list.export.label","Export Records","en",1
"prm.global.form.list.formnumber","Number","en",1
"prm.global.form.list.import.label","Import Records","en",1
"prm.global.form.list.itemsfoundcount","{0} items found.","en",1
"prm.global.form.list.nofieldsdefined","No fields are included in this list.  Please include one or more fields to enable data to be displayed.","en",1
"prm.global.form.list.noitemsfound","No Items Found","en",1
"prm.global.frameset.cols","135","en",0
"prm.global.frameset.rows.ie","61","en",0
"prm.global.frameset.rows.netscape","62","en",0
"prm.global.goto.heading","Go To","en",1
"prm.global.header.business.image.height","31","en",0
"prm.global.header.business.image.width","110","en",0
"prm.global.header.buttons.leftmargin","54","en",0
"prm.global.header.buttons.topmargin.ie","20","en",0
"prm.global.header.buttons.topmargin.nonie","26","en",0
"prm.global.header.enterprise.image.height","31","en",0
"prm.global.header.enterprise.image.width","110","en",0
"prm.global.header.help","{@prm.global.help}","en",1
"prm.global.header.home","Home","en",1
"prm.global.header.leftlinkbar.link1","Link 1","en",1
"prm.global.header.leftlinkbar.link2","Link 2","en",1
"prm.global.header.leftlinkbar.link3","Link 3","en",1
"prm.global.header.leftlinkbar.link4","Dive","en",1
"prm.global.header.logout","Log Out","en",1
"prm.global.header.personal.image.height","31","en",0
"prm.global.header.personal.image.width","110","en",0
"prm.global.header.portfolio.image.height","31","en",0
"prm.global.header.portfolio.image.width","128","en",0
"prm.global.header.project.image.height","31","en",0
"prm.global.header.project.image.width","110","en",0
"prm.global.header.resource.image.height","31","en",0
"prm.global.header.resource.image.width","107","en",0
"prm.global.header.support","Support","en",1
"prm.global.help","Help","en",1
"prm.global.help.feedback.emailaddress","feedback@project.net","en",1
"prm.global.help.info.emailaddress","pnet-info@project.net","en",1
"prm.global.help.legal.emailaddress","support@project.net","en",1
"prm.global.help.sales.emailaddress","sales@project.net","en",1
"prm.global.help.support.emailaddress","support@project.net","en",1
"prm.global.javascript.adddocumenttoworkflow.error.message","You can only route documents in a workflow at this time.","en",1
"prm.global.javascript.admin.invoice.search.error.message","You have not set any filters! This will load all entries in the ledger.","en",1
"prm.global.javascript.admin.license.cannot.send.verification.code.active.user.error.message","Cannot send verification code to an Active User again","en",1
"prm.global.javascript.admin.license.cannot.send.verification.code.deleted.user.error.message","Cannot send verification code to an Deleted User","en",1
"prm.global.javascript.admin.license.cannot.send.verification.code.unregistered.user.error.message","Cannot send verification code to an Unregistered User","en",1
"prm.global.javascript.admin.license.modifystatus.error.message","Select new status","en",1
"prm.global.javascript.admin.license.reasoncode.error.message","Select reason code","en",1
"prm.global.javascript.admin.user.delete.error.message","Cannot delete a DELETED User","en",1
"prm.global.javascript.admin.user.disable.error.message","Cannot disable a DELETED User","en",1
"prm.global.javascript.admin.user.modify.error.message","Cannot modify a DELETED User","en",1
"prm.global.javascript.admin.user.modify.unregistered.error.message","Cannot modify a UNREGISTERED User","en",1
"prm.global.javascript.confirmdeletion.message","Are you sure you want to remove this object?","en",1
"prm.global.javascript.document.confirmdeletion.message","Are you sure you want to delete this document?","en",1
"prm.global.javascript.document.confirmundodeletion.message","Restore this deleted document?","en",1
"prm.global.javascript.document.verifyform.comments.error.message","The comment must be less than 500 characters","en",1
"prm.global.javascript.document.verifyform.description.error.message","The description must be less than 500 characters","en",1
"prm.global.javascript.document.verifyform.fileselection.error.message","You must select a file for upload.","en",1
"prm.global.javascript.document.verifyform.name.error.message","You must enter a document name","en",1
"prm.global.javascript.document.verifyform.objectselection.error.message","You must select either a document or URL for import.","en",1
"prm.global.javascript.document.verifyform.urlselection.error.message","URL can not be blank.","en",1
"prm.global.javascript.documentcheckin.error.message","You can only check in documents at this time.","en",1
"prm.global.javascript.documentcheckout.error.message","You can only check out documents at this time.","en",1
"prm.global.javascript.documentundocheckout.error.message","You can only undo check out documents at this time.","en",1
"prm.global.javascript.general.error.message",,"en",1
"prm.global.javascript.general.schedule.taskedit.error.message","Error while editing task ","en",1
"prm.global.javascript.moveroot.error.message","You cannot move the top folder","en",1
"prm.global.javascript.nonodestocollapse.error","There are no task nodes to collapse","en",1
"prm.global.javascript.nonodestoexpand.error","There are no task nodes to expand","en",1
"prm.global.javascript.notification.error.message","This object type does not currently support notification","en",1
"prm.global.javascript.removeroot.error.message","You cannot remove the top folder","en",1
"prm.global.javascript.report.workcomplete.error.message","Please Enter the % work Complete","en",1
"prm.global.javascript.validatefieldseletion.noenoughquantity.error.message","You may not delete the last remaining form field.  A form must have at least one field view defined.","en",1
"prm.global.javascript.validatelistdeletion.noenoughquantity.error.message","You may not delete the last remaining form list.  A form must have at least one list view defined.","en",1
"prm.global.javascript.verifyadjoiningselection.error.message","You may only select tasks which are next to each other.","en",1
"prm.global.javascript.verifyselection.multipleselectionrequired.error.message","You must select more than one item to perform this action.","en",1
"prm.global.javascript.verifyselection.multiselection.error.message","This operation only supports single item selection.  Please select only one item from the list","en",1
"prm.global.javascript.verifyselection.noprojectsinlist.error.message","There are no projects in the list","en",1
"prm.global.javascript.verifyselection.noselection.error.message","Please select an item from the list","en",1
"prm.global.javascript.viewobject.error.message","You can not view this type of object.","en",1
"prm.global.javascript.viewpropertiesroot.error.message","The top folder has no properties","en",1
"prm.global.lastblog.request.failure.message","Error occured while loading last blog entry.","en",1
"prm.global.legal.eula.href","{@prm.global.session.root.href}/ASP-terms-of-use.pdf","en",1
"prm.global.license.chargecode.defaultvalue","DEFAULT_CHARGE_CODE","en",1
"prm.global.license.create.chargecode","Cost Center","en",1
"prm.global.license.create.chargecode.message","Please enter a Cost Center.","en",1
"prm.global.license.create.creditcard","Credit Card","en",1
"prm.global.license.create.defaultchargecode","System Default Cost Center","en",1
"prm.global.license.create.defaultlicensekey","System Default License Key","en",1
"prm.global.license.create.header","License Selection","en",1
"prm.global.license.create.licensecode","License Key","en",1
"prm.global.license.create.trial","Trial License","en",1
"prm.global.license.create.trial.days","({0} days)","en",1
"prm.global.license.create.trial.description","A trial license provides temporary access to the Project.net application.  You must purchase a license and enter a license key before the end of the trial period or your user account will be disabled.","en",1
"prm.global.license.creditcardservicecharge.property.name","Credit Card Service Charge","en",1
"prm.global.license.creditcardservicechargetype.property.name","Credit Card Service Charge Type","en",1
"prm.global.license.decryption.badpadding.error.message","The project.net license associated with your username is corrupt. ","en",1
"prm.global.license.licensekey.defaultvalue","none","en",1
"prm.global.license.select.defaultchargecode.description","Select this option to use the system default cost center.","en",1
"prm.global.license.select.defaultlicensekey.description","Select this option to use the system default license key.","en",1
"prm.global.license.select.key.description","If a license key was provided to you by Project.net or your administrator, enter the key here.  A license key is 25 characters long with the format: 2-XXXXX-XXXXX-XXXXX-XXXXX","en",1
"prm.global.license.select.trial.description","A trial license provides temporary access to the Project.net application.  You will need to purchase a license and enter a license key within 30 days or your user account will be disabled.","en",1
"prm.global.links.addlink.add.button.label","Add Link","en",1
"prm.global.links.addlink.addlinkto.label","Add Link to:","en",1
"prm.global.links.addlink.back.button.label","Back","en",1
"prm.global.links.addlink.cannotlink.message","You cannot link an object to itself.","en",1
"prm.global.links.addlink.channel.addlink.title","Add Link","en",1
"prm.global.links.addlink.find.button.label","Find {0}","en",1
"prm.global.links.addlink.findlinkthrough.label","Find link through:","en",1
"prm.global.links.addlink.findlinkthrough.option.advanced.name","Advanced Search","en",1
"prm.global.links.addlink.findlinkthrough.option.browse.name","Browse","en",1
